,rank,1_day_rolling_avg_floor_price,rw623-hyaaa-aaaah-qctcq-cai,ugdkf-taaaa-aaaak-acoia-cai,4ggk4-mqaaa-aaaae-qad6q-cai,skjpp-haaaa-aaaae-qac7q-cai,pk6rk-6aaaa-aaaae-qaazq-cai,dhiaa-ryaaa-aaaae-qabva-cai,bxdf4-baaaa-aaaah-qaruq-cai,3mttv-dqaaa-aaaah-qcn6q-cai,oeee4-qaaaa-aaaak-qaaeq-cai,times_above_floor
46205,150,2500.0,0,0,1,0,0,0,0,0,0,1.0
46206,164,2399.99,0,0,1,0,0,0,0,0,0,1.0
46207,164,2399.99,0,0,1,0,0,0,0,0,0,1.0
46208,167,5500.0,0,0,1,0,0,0,0,0,0,1.3636363636363635
46209,167,5500.0,0,0,1,0,0,0,0,0,0,1.3636363636363635
46210,168,5300.0,0,0,1,0,0,0,0,0,0,1.0377358490566038
46211,168,2500.0,0,0,1,0,0,0,0,0,0,1.0
46212,168,5300.0,0,0,1,0,0,0,0,0,0,1.0377358490566038
46213,168,2500.0,0,0,1,0,0,0,0,0,0,1.0
46214,171,8000.0,0,0,1,0,0,0,0,0,0,1.0
46215,171,8000.0,0,0,1,0,0,0,0,0,0,1.0
46216,173,4500.0,0,0,1,0,0,0,0,0,0,1.0
46217,173,4500.0,0,0,1,0,0,0,0,0,0,1.0
46218,176,1600.0,0,0,1,0,0,0,0,0,0,1.4375
46219,176,2000.0,0,0,1,0,0,0,0,0,0,1.0
46220,176,1600.0,0,0,1,0,0,0,0,0,0,1.4375
46221,176,2000.0,0,0,1,0,0,0,0,0,0,1.0
46222,178,4500.0,0,0,1,0,0,0,0,0,0,1.0
46223,178,4500.0,0,0,1,0,0,0,0,0,0,1.0
46224,181,2500.0,0,0,1,0,0,0,0,0,0,1.0
46225,181,2500.0,0,0,1,0,0,0,0,0,0,1.0
46226,186,2500.0,0,0,1,0,0,0,0,0,0,3.0
46227,186,2500.0,0,0,1,0,0,0,0,0,0,1.2
46228,186,2500.0,0,0,1,0,0,0,0,0,0,3.0
46229,186,2500.0,0,0,1,0,0,0,0,0,0,1.2
46230,192,4999.0,0,0,1,0,0,0,0,0,0,1.180236047209442
46231,192,5000.0,0,0,1,0,0,0,0,0,0,1.0
46232,192,2500.0,0,0,1,0,0,0,0,0,0,3.4
46233,192,2500.0,0,0,1,0,0,0,0,0,0,2.4
46234,192,4999.0,0,0,1,0,0,0,0,0,0,1.180236047209442
46235,192,5000.0,0,0,1,0,0,0,0,0,0,1.0
46236,192,2500.0,0,0,1,0,0,0,0,0,0,3.4
46237,192,2500.0,0,0,1,0,0,0,0,0,0,2.4
46238,195,2100.0,0,0,1,0,0,0,0,0,0,1.0476190476190477
46239,195,2100.0,0,0,1,0,0,0,0,0,0,1.0476190476190477
46240,202,4000.0,0,0,1,0,0,0,0,0,0,1.0
46241,202,4000.0,0,0,1,0,0,0,0,0,0,1.0
46242,203,3600.0,0,0,1,0,0,0,0,0,0,1.0
46243,203,3600.0,0,0,1,0,0,0,0,0,0,1.0
46244,205,2500.0,0,0,1,0,0,0,0,0,0,1.0
46245,205,2500.0,0,0,1,0,0,0,0,0,0,1.0
46246,213,4900.0,0,0,1,0,0,0,0,0,0,1.3877551020408163
46247,213,4900.0,0,0,1,0,0,0,0,0,0,1.3877551020408163
46248,215,2500.0,0,0,1,0,0,0,0,0,0,1.2
46249,215,2500.0,0,0,1,0,0,0,0,0,0,1.2
46250,218,2500.0,0,0,1,0,0,0,0,0,0,2.72
46251,218,2500.0,0,0,1,0,0,0,0,0,0,2.72
46252,219,2900.0,0,0,1,0,0,0,0,0,0,1.0
46253,219,2450.0,0,0,1,0,0,0,0,0,0,1.0
46254,219,2900.0,0,0,1,0,0,0,0,0,0,1.0
46255,219,2450.0,0,0,1,0,0,0,0,0,0,1.0
46256,223,2500.0,0,0,1,0,0,0,0,0,0,1.2
46257,223,2500.0,0,0,1,0,0,0,0,0,0,1.2
46258,224,2560.0,0,0,1,0,0,0,0,0,0,1.0
46259,224,2560.0,0,0,1,0,0,0,0,0,0,1.0
46260,225,4300.0,0,0,1,0,0,0,0,0,0,11.604651162790697
46261,225,4300.0,0,0,1,0,0,0,0,0,0,11.604651162790697
46262,231,5500.0,0,0,1,0,0,0,0,0,0,3.618181818181818
46263,231,5500.0,0,0,1,0,0,0,0,0,0,3.618181818181818
46264,232,3500.0,0,0,1,0,0,0,0,0,0,1.0
46265,232,3500.0,0,0,1,0,0,0,0,0,0,1.0
46266,234,2500.0,0,0,1,0,0,0,0,0,0,1.2
46267,234,2500.0,0,0,1,0,0,0,0,0,0,1.2
46268,237,2100.0,0,0,1,0,0,0,0,0,0,1.0476190476190477
46269,237,2100.0,0,0,1,0,0,0,0,0,0,1.0476190476190477
46270,238,5500.0,0,0,1,0,0,0,0,0,0,1.490909090909091
46271,238,5500.0,0,0,1,0,0,0,0,0,0,1.490909090909091
46272,239,3500.0,0,0,1,0,0,0,0,0,0,1.1428571428571428
46273,239,3500.0,0,0,1,0,0,0,0,0,0,1.1428571428571428
46274,240,4500.0,0,0,1,0,0,0,0,0,0,1.0888888888888888
46275,240,2500.0,0,0,1,0,0,0,0,0,0,3.04
46276,240,2500.0,0,0,1,0,0,0,0,0,0,1.0
46277,240,4500.0,0,0,1,0,0,0,0,0,0,1.0888888888888888
46278,240,2500.0,0,0,1,0,0,0,0,0,0,3.04
46279,240,2500.0,0,0,1,0,0,0,0,0,0,1.0
46280,245,2000.0,0,0,1,0,0,0,0,0,0,1.0
46281,245,2000.0,0,0,1,0,0,0,0,0,0,1.0
46282,248,2500.0,0,0,1,0,0,0,0,0,0,1.0
46283,248,2500.0,0,0,1,0,0,0,0,0,0,1.0
46284,249,3500.0,0,0,1,0,0,0,0,0,0,1.1428571428571428
46285,249,3500.0,0,0,1,0,0,0,0,0,0,1.1428571428571428
46286,250,4900.0,0,0,1,0,0,0,0,0,0,1.2857142857142858
46287,250,4900.0,0,0,1,0,0,0,0,0,0,1.2857142857142858
46288,252,5500.0,0,0,1,0,0,0,0,0,0,1.309090909090909
46289,252,5500.0,0,0,1,0,0,0,0,0,0,1.309090909090909
46290,256,3500.0,0,0,1,0,0,0,0,0,0,1.1142857142857143
46291,256,5500.0,0,0,1,0,0,0,0,0,0,1.0
46292,256,2500.0,0,0,1,0,0,0,0,0,0,1.0
46293,256,3500.0,0,0,1,0,0,0,0,0,0,1.1142857142857143
46294,256,5500.0,0,0,1,0,0,0,0,0,0,1.0
46295,256,2500.0,0,0,1,0,0,0,0,0,0,1.0
46296,259,3500.0,0,0,1,0,0,0,0,0,0,1.1
46297,259,3500.0,0,0,1,0,0,0,0,0,0,1.1
46298,268,3000.0,0,0,1,0,0,0,0,0,0,1.1
46299,268,4500.0,0,0,1,0,0,0,0,0,0,1.0533333333333332
46300,268,3000.0,0,0,1,0,0,0,0,0,0,1.1
46301,268,4500.0,0,0,1,0,0,0,0,0,0,1.0533333333333332
46302,269,9200.0,0,0,1,0,0,0,0,0,0,1.0
46303,269,2500.0,0,0,1,0,0,0,0,0,0,1.0
46304,269,9200.0,0,0,1,0,0,0,0,0,0,1.0
46305,269,2500.0,0,0,1,0,0,0,0,0,0,1.0
46306,270,2400.0,0,0,1,0,0,0,0,0,0,1.0416666666666667
46307,270,2400.0,0,0,1,0,0,0,0,0,0,1.0416666666666667
46308,281,8500.0,0,0,1,0,0,0,0,0,0,1.0
46309,281,2500.0,0,0,1,0,0,0,0,0,0,1.0
46310,281,8500.0,0,0,1,0,0,0,0,0,0,1.0
46311,281,2500.0,0,0,1,0,0,0,0,0,0,1.0
46312,284,4000.0,0,0,1,0,0,0,0,0,0,1.15
46313,284,4000.0,0,0,1,0,0,0,0,0,0,1.15
46314,287,5000.0,0,0,1,0,0,0,0,0,0,1.14
46315,287,5000.0,0,0,1,0,0,0,0,0,0,1.14
46316,289,3500.0,0,0,1,0,0,0,0,0,0,1.0
46317,289,3500.0,0,0,1,0,0,0,0,0,0,1.0
46318,290,5000.0,0,0,1,0,0,0,0,0,0,1.0
46319,290,5000.0,0,0,1,0,0,0,0,0,0,1.0
46320,293,2500.0,0,0,1,0,0,0,0,0,0,1.2
46321,293,2500.0,0,0,1,0,0,0,0,0,0,1.2
46322,294,6300.0,0,0,1,0,0,0,0,0,0,1.0
46323,294,4800.0,0,0,1,0,0,0,0,0,0,1.2083333333333333
46324,294,5500.0,0,0,1,0,0,0,0,0,0,1.0
46325,294,6300.0,0,0,1,0,0,0,0,0,0,1.0
46326,294,4800.0,0,0,1,0,0,0,0,0,0,1.2083333333333333
46327,294,5500.0,0,0,1,0,0,0,0,0,0,1.0
46328,295,2500.0,0,0,1,0,0,0,0,0,0,3.6168275999999997
46329,295,2500.0,0,0,1,0,0,0,0,0,0,1.0
46330,295,2500.0,0,0,1,0,0,0,0,0,0,3.6168275999999997
46331,295,2500.0,0,0,1,0,0,0,0,0,0,1.0
46332,309,4300.0,0,0,1,0,0,0,0,0,0,1.0
46333,309,4300.0,0,0,1,0,0,0,0,0,0,1.0
46334,311,5000.0,0,0,1,0,0,0,0,0,0,1.12
46335,311,5000.0,0,0,1,0,0,0,0,0,0,1.12
46336,314,5500.0,0,0,1,0,0,0,0,0,0,1.6363636363636365
46337,314,5500.0,0,0,1,0,0,0,0,0,0,1.6363636363636365
46338,324,5000.0,0,0,1,0,0,0,0,0,0,1.0
46339,324,5000.0,0,0,1,0,0,0,0,0,0,1.0
46340,325,4999.0,0,0,1,0,0,0,0,0,0,1.860372074414883
46341,325,4999.0,0,0,1,0,0,0,0,0,0,1.860372074414883
46342,327,5500.0,0,0,1,0,0,0,0,0,0,1.2545454545454546
46343,327,2500.0,0,0,1,0,0,0,0,0,0,1.0
46344,327,5500.0,0,0,1,0,0,0,0,0,0,1.2545454545454546
46345,327,2500.0,0,0,1,0,0,0,0,0,0,1.0
46346,328,5300.0,0,0,1,0,0,0,0,0,0,1.0
46347,328,4900.0,0,0,1,0,0,0,0,0,0,1.426530612244898
46348,328,5300.0,0,0,1,0,0,0,0,0,0,1.0
46349,328,4900.0,0,0,1,0,0,0,0,0,0,1.426530612244898
46350,331,9600.0,0,0,1,0,0,0,0,0,0,1.0
46351,331,9600.0,0,0,1,0,0,0,0,0,0,1.0
46352,343,99.0,0,0,1,0,0,0,0,0,0,55.55555555555556
46353,343,4999.0,0,0,1,0,0,0,0,0,0,1.0002000400080016
46354,343,2500.0,0,0,1,0,0,0,0,0,0,1.0
46355,343,99.0,0,0,1,0,0,0,0,0,0,55.55555555555556
46356,343,4999.0,0,0,1,0,0,0,0,0,0,1.0002000400080016
46357,343,2500.0,0,0,1,0,0,0,0,0,0,1.0
46358,345,3500.0,0,0,1,0,0,0,0,0,0,1.1
46359,345,3500.0,0,0,1,0,0,0,0,0,0,1.1
46360,352,99.0,0,0,1,0,0,0,0,0,0,68.68686868686869
46361,352,4900.0,0,0,1,0,0,0,0,0,0,1.1224489795918366
46362,352,99.0,0,0,1,0,0,0,0,0,0,68.68686868686869
46363,352,4900.0,0,0,1,0,0,0,0,0,0,1.1224489795918366
46364,353,3500.0,0,0,1,0,0,0,0,0,0,1.1428571428571428
46365,353,3500.0,0,0,1,0,0,0,0,0,0,1.1428571428571428
46366,355,2500.0,0,0,1,0,0,0,0,0,0,1.2
46367,355,2500.0,0,0,1,0,0,0,0,0,0,1.2
46368,356,2500.0,0,0,1,0,0,0,0,0,0,1.0
46369,356,2500.0,0,0,1,0,0,0,0,0,0,1.0
46370,363,2600.0,0,0,1,0,0,0,0,0,0,1.0769230769230769
46371,363,2600.0,0,0,1,0,0,0,0,0,0,1.0769230769230769
46372,371,2600.0,0,0,1,0,0,0,0,0,0,1.0384615384615385
46373,371,2600.0,0,0,1,0,0,0,0,0,0,1.0384615384615385
46374,374,2200.0,0,0,1,0,0,0,0,0,0,1.0
46375,374,5500.0,0,0,1,0,0,0,0,0,0,1.0
46376,374,2200.0,0,0,1,0,0,0,0,0,0,1.0
46377,374,5500.0,0,0,1,0,0,0,0,0,0,1.0
46378,387,99.0,0,0,1,0,0,0,0,0,0,55.55555555555556
46379,387,4999.0,0,0,1,0,0,0,0,0,0,1.0002000400080016
46380,387,99.0,0,0,1,0,0,0,0,0,0,55.55555555555556
46381,387,4999.0,0,0,1,0,0,0,0,0,0,1.0002000400080016
46382,390,4700.0,0,0,1,0,0,0,0,0,0,1.0
46383,390,5500.0,0,0,1,0,0,0,0,0,0,1.0454545454545454
46384,390,4700.0,0,0,1,0,0,0,0,0,0,1.0
46385,390,5500.0,0,0,1,0,0,0,0,0,0,1.0454545454545454
46386,392,2500.0,0,0,1,0,0,0,0,0,0,2.68
46387,392,2500.0,0,0,1,0,0,0,0,0,0,2.68
46388,417,2500.0,0,0,1,0,0,0,0,0,0,1.2
46389,417,2500.0,0,0,1,0,0,0,0,0,0,1.2
46390,418,5500.0,0,0,1,0,0,0,0,0,0,1.1818181818181819
46391,418,2500.0,0,0,1,0,0,0,0,0,0,2.1858
46392,418,2500.0,0,0,1,0,0,0,0,0,0,1.0
46393,418,5500.0,0,0,1,0,0,0,0,0,0,1.1818181818181819
46394,418,2500.0,0,0,1,0,0,0,0,0,0,2.1858
46395,418,2500.0,0,0,1,0,0,0,0,0,0,1.0
46396,419,5500.0,0,0,1,0,0,0,0,0,0,1.0
46397,419,5500.0,0,0,1,0,0,0,0,0,0,1.0
46398,420,5600.0,0,0,1,0,0,0,0,0,0,1.4285714285714286
46399,420,5600.0,0,0,1,0,0,0,0,0,0,1.4285714285714286
46400,423,2300.0,0,0,1,0,0,0,0,0,0,1.0
46401,423,2400.0,0,0,1,0,0,0,0,0,0,1.0
46402,423,5500.0,0,0,1,0,0,0,0,0,0,1.4
46403,423,2500.0,0,0,1,0,0,0,0,0,0,2.56
46404,423,2300.0,0,0,1,0,0,0,0,0,0,1.0
46405,423,2400.0,0,0,1,0,0,0,0,0,0,1.0
46406,423,5500.0,0,0,1,0,0,0,0,0,0,1.4
46407,423,2500.0,0,0,1,0,0,0,0,0,0,2.56
46408,425,5450.0,0,0,1,0,0,0,0,0,0,1.0091743119266054
46409,425,5450.0,0,0,1,0,0,0,0,0,0,1.0091743119266054
46410,433,2500.0,0,0,1,0,0,0,0,0,0,1.0
46411,433,2500.0,0,0,1,0,0,0,0,0,0,1.0
46412,435,4800.0,0,0,1,0,0,0,0,0,0,2.0833333333333335
46413,435,4800.0,0,0,1,0,0,0,0,0,0,2.0833333333333335
46414,438,6500.0,0,0,1,0,0,0,0,0,0,1.0
46415,438,6500.0,0,0,1,0,0,0,0,0,0,1.0
46416,440,4000.0,0,0,1,0,0,0,0,0,0,1.0
46417,440,4500.0,0,0,1,0,0,0,0,0,0,1.0
46418,440,4000.0,0,0,1,0,0,0,0,0,0,1.0
46419,440,4500.0,0,0,1,0,0,0,0,0,0,1.0
46420,441,2500.0,0,0,1,0,0,0,0,0,0,1.2
46421,441,2500.0,0,0,1,0,0,0,0,0,0,1.2
46422,442,4000.0,0,0,1,0,0,0,0,0,0,1.0
46423,442,4000.0,0,0,1,0,0,0,0,0,0,1.0
46424,444,2500.0,0,0,1,0,0,0,0,0,0,1.0
46425,444,2500.0,0,0,1,0,0,0,0,0,0,1.0
46426,447,2500.0,0,0,1,0,0,0,0,0,0,2.77680404
46427,447,2500.0,0,0,1,0,0,0,0,0,0,1.0
46428,447,2500.0,0,0,1,0,0,0,0,0,0,2.77680404
46429,447,2500.0,0,0,1,0,0,0,0,0,0,1.0
46430,448,5500.0,0,0,1,0,0,0,0,0,0,1.0
46431,448,5500.0,0,0,1,0,0,0,0,0,0,1.0
46432,451,2900.0,0,0,1,0,0,0,0,0,0,1.1206896551724137
46433,451,2900.0,0,0,1,0,0,0,0,0,0,1.1206896551724137
46434,456,4500.0,0,0,1,0,0,0,0,0,0,1.0
46435,456,4500.0,0,0,1,0,0,0,0,0,0,1.0
46436,457,2500.0,0,0,1,0,0,0,0,0,0,1.4
46437,457,2500.0,0,0,1,0,0,0,0,0,0,1.4
46438,464,2000.0,0,0,1,0,0,0,0,0,0,1.075
46439,464,2000.0,0,0,1,0,0,0,0,0,0,1.075
46440,465,3433.0,0,0,1,0,0,0,0,0,0,1.0
46441,465,2500.0,0,0,1,0,0,0,0,0,0,1.0
46442,465,3433.0,0,0,1,0,0,0,0,0,0,1.0
46443,465,2500.0,0,0,1,0,0,0,0,0,0,1.0
46444,469,6500.0,0,0,1,0,0,0,0,0,0,1.0
46445,469,2500.0,0,0,1,0,0,0,0,0,0,2.96
46446,469,6500.0,0,0,1,0,0,0,0,0,0,1.0
46447,469,2500.0,0,0,1,0,0,0,0,0,0,2.96
46448,471,2500.0,0,0,1,0,0,0,0,0,0,1.4
46449,471,2500.0,0,0,1,0,0,0,0,0,0,1.4
46450,474,2500.0,0,0,1,0,0,0,0,0,0,1.2
46451,474,2500.0,0,0,1,0,0,0,0,0,0,1.2
46452,477,5500.0,0,0,1,0,0,0,0,0,0,1.0
46453,477,5088.0,0,0,1,0,0,0,0,0,0,1.0
46454,477,2500.0,0,0,1,0,0,0,0,0,0,1.0
46455,477,5500.0,0,0,1,0,0,0,0,0,0,1.0
46456,477,5088.0,0,0,1,0,0,0,0,0,0,1.0
46457,477,2500.0,0,0,1,0,0,0,0,0,0,1.0
46458,479,5000.0,0,0,1,0,0,0,0,0,0,1.0
46459,479,2500.0,0,0,1,0,0,0,0,0,0,3.22
46460,479,5000.0,0,0,1,0,0,0,0,0,0,1.0
46461,479,2500.0,0,0,1,0,0,0,0,0,0,3.22
46462,480,2300.0,0,0,1,0,0,0,0,0,0,1.0
46463,480,2300.0,0,0,1,0,0,0,0,0,0,1.0
46464,486,2500.0,0,0,1,0,0,0,0,0,0,1.0
46465,486,2500.0,0,0,1,0,0,0,0,0,0,1.0
46466,492,2800.0,0,0,1,0,0,0,0,0,0,1.9285714285714286
46467,492,2780.0,0,0,1,0,0,0,0,0,0,1.0
46468,492,2800.0,0,0,1,0,0,0,0,0,0,1.9285714285714286
46469,492,2780.0,0,0,1,0,0,0,0,0,0,1.0
46470,493,5099.0,0,0,1,0,0,0,0,0,0,1.039419494018435
46471,493,2500.0,0,0,1,0,0,0,0,0,0,1.2
46472,493,5099.0,0,0,1,0,0,0,0,0,0,1.039419494018435
46473,493,2500.0,0,0,1,0,0,0,0,0,0,1.2
46474,494,2100.0,0,0,1,0,0,0,0,0,0,1.3333333333333333
46475,494,3000.0,0,0,1,0,0,0,0,0,0,1.0
46476,494,2100.0,0,0,1,0,0,0,0,0,0,1.3333333333333333
46477,494,3000.0,0,0,1,0,0,0,0,0,0,1.0
46478,507,2500.0,0,0,1,0,0,0,0,0,0,1.0
46479,507,2500.0,0,0,1,0,0,0,0,0,0,1.0
46480,509,2500.0,0,0,1,0,0,0,0,0,0,2.0
46481,509,2500.0,0,0,1,0,0,0,0,0,0,2.0
46482,510,4500.0,0,0,1,0,0,0,0,0,0,2.3333333333333335
46483,510,5500.0,0,0,1,0,0,0,0,0,0,1.6363636363636365
46484,510,2500.0,0,0,1,0,0,0,0,0,0,1.4
46485,510,4500.0,0,0,1,0,0,0,0,0,0,2.3333333333333335
46486,510,5500.0,0,0,1,0,0,0,0,0,0,1.6363636363636365
46487,510,2500.0,0,0,1,0,0,0,0,0,0,1.4
46488,511,2500.0,0,0,1,0,0,0,0,0,0,2.96
46489,511,2500.0,0,0,1,0,0,0,0,0,0,2.96
46490,513,2500.0,0,0,1,0,0,0,0,0,0,1.0
46491,513,2500.0,0,0,1,0,0,0,0,0,0,1.0
46492,514,2400.0,0,0,1,0,0,0,0,0,0,1.2083333333333333
46493,514,2400.0,0,0,1,0,0,0,0,0,0,1.2083333333333333
46494,516,4899.0,0,0,1,0,0,0,0,0,0,1.1839150847111655
46495,516,4899.0,0,0,1,0,0,0,0,0,0,1.1839150847111655
46496,531,3300.0,0,0,1,0,0,0,0,0,0,1.0757575757575757
46497,531,3600.0,0,0,1,0,0,0,0,0,0,1.0
46498,531,3300.0,0,0,1,0,0,0,0,0,0,1.0757575757575757
46499,531,3600.0,0,0,1,0,0,0,0,0,0,1.0
46500,532,3999.0,0,0,1,0,0,0,0,0,0,1.0
46501,532,5500.0,0,0,1,0,0,0,0,0,0,1.5454545454545454
46502,532,2500.0,0,0,1,0,0,0,0,0,0,1.0
46503,532,3999.0,0,0,1,0,0,0,0,0,0,1.0
46504,532,5500.0,0,0,1,0,0,0,0,0,0,1.5454545454545454
46505,532,2500.0,0,0,1,0,0,0,0,0,0,1.0
46506,536,3300.0,0,0,1,0,0,0,0,0,0,1.1515151515151516
46507,536,3300.0,0,0,1,0,0,0,0,0,0,1.1515151515151516
46508,545,4500.0,0,0,1,0,0,0,0,0,0,1.0
46509,545,4500.0,0,0,1,0,0,0,0,0,0,1.0
46510,548,2850.0,0,0,1,0,0,0,0,0,0,1.0526315789473684
46511,548,2850.0,0,0,1,0,0,0,0,0,0,1.0526315789473684
46512,549,4500.0,0,0,1,0,0,0,0,0,0,1.2
46513,549,4500.0,0,0,1,0,0,0,0,0,0,1.2
46514,559,15000.0,0,0,1,0,0,0,0,0,0,1.0
46515,559,2500.0,0,0,1,0,0,0,0,0,0,1.0
46516,559,15000.0,0,0,1,0,0,0,0,0,0,1.0
46517,559,2500.0,0,0,1,0,0,0,0,0,0,1.0
46518,562,3850.0,0,0,1,0,0,0,0,0,0,1.0
46519,562,3500.0,0,0,1,0,0,0,0,0,0,1.0
46520,562,5000.0,0,0,1,0,0,0,0,0,0,1.0
46521,562,3850.0,0,0,1,0,0,0,0,0,0,1.0
46522,562,3500.0,0,0,1,0,0,0,0,0,0,1.0
46523,562,5000.0,0,0,1,0,0,0,0,0,0,1.0
46524,571,5600.0,0,0,1,0,0,0,0,0,0,1.0625
46525,571,5500.0,0,0,1,0,0,0,0,0,0,1.6363636363636365
46526,571,5600.0,0,0,1,0,0,0,0,0,0,1.0625
46527,571,5500.0,0,0,1,0,0,0,0,0,0,1.6363636363636365
46528,572,2500.0,0,0,1,0,0,0,0,0,0,1.0
46529,572,2500.0,0,0,1,0,0,0,0,0,0,1.0
46530,584,2500.0,0,0,1,0,0,0,0,0,0,1.2
46531,584,2500.0,0,0,1,0,0,0,0,0,0,1.2
46532,588,5600.0,0,0,1,0,0,0,0,0,0,1.0
46533,588,5600.0,0,0,1,0,0,0,0,0,0,1.0
46534,591,3700.0,0,0,1,0,0,0,0,0,0,1.0
46535,591,3700.0,0,0,1,0,0,0,0,0,0,1.0
46536,592,4900.0,0,0,1,0,0,0,0,0,0,2.4489795918367347
46537,592,4900.0,0,0,1,0,0,0,0,0,0,2.4489795918367347
46538,596,5500.0,0,0,1,0,0,0,0,0,0,1.8
46539,596,2500.0,0,0,1,0,0,0,0,0,0,2.48
46540,596,2500.0,0,0,1,0,0,0,0,0,0,1.2
46541,596,5500.0,0,0,1,0,0,0,0,0,0,1.8
46542,596,2500.0,0,0,1,0,0,0,0,0,0,2.48
46543,596,2500.0,0,0,1,0,0,0,0,0,0,1.2
46544,599,2500.0,0,0,1,0,0,0,0,0,0,2.8
46545,599,2500.0,0,0,1,0,0,0,0,0,0,2.8
46546,602,4000.0,0,0,1,0,0,0,0,0,0,1.0
46547,602,4000.0,0,0,1,0,0,0,0,0,0,1.0
46548,605,4700.0,0,0,1,0,0,0,0,0,0,1.0638297872340425
46549,605,2500.0,0,0,1,0,0,0,0,0,0,1.0
46550,605,4700.0,0,0,1,0,0,0,0,0,0,1.0638297872340425
46551,605,2500.0,0,0,1,0,0,0,0,0,0,1.0
46552,610,5500.0,0,0,1,0,0,0,0,0,0,1.0
46553,610,2500.0,0,0,1,0,0,0,0,0,0,1.0
46554,610,5500.0,0,0,1,0,0,0,0,0,0,1.0
46555,610,2500.0,0,0,1,0,0,0,0,0,0,1.0
46556,618,5500.0,0,0,1,0,0,0,0,0,0,2.727272727272727
46557,618,2500.0,0,0,1,0,0,0,0,0,0,1.0
46558,618,5500.0,0,0,1,0,0,0,0,0,0,2.727272727272727
46559,618,2500.0,0,0,1,0,0,0,0,0,0,1.0
46560,626,5500.0,0,0,1,0,0,0,0,0,0,1.0909090909090908
46561,626,2500.0,0,0,1,0,0,0,0,0,0,1.0
46562,626,5500.0,0,0,1,0,0,0,0,0,0,1.0909090909090908
46563,626,2500.0,0,0,1,0,0,0,0,0,0,1.0
46564,636,3000.0,0,0,1,0,0,0,0,0,0,1.6
46565,636,1800.0,0,0,1,0,0,0,0,0,0,1.1111111111111112
46566,636,2500.0,0,0,1,0,0,0,0,0,0,1.0
46567,636,3000.0,0,0,1,0,0,0,0,0,0,1.6
46568,636,1800.0,0,0,1,0,0,0,0,0,0,1.1111111111111112
46569,636,2500.0,0,0,1,0,0,0,0,0,0,1.0
46570,640,2500.0,0,0,1,0,0,0,0,0,0,1.2
46571,640,2500.0,0,0,1,0,0,0,0,0,0,1.2
46572,642,4400.0,0,0,1,0,0,0,0,0,0,1.0
46573,642,4400.0,0,0,1,0,0,0,0,0,0,1.0
46574,656,2500.0,0,0,1,0,0,0,0,0,0,1.6
46575,656,2500.0,0,0,1,0,0,0,0,0,0,1.6
46576,658,4900.0,0,0,1,0,0,0,0,0,0,1.1734693877551021
46577,658,2500.0,0,0,1,0,0,0,0,0,0,1.2
46578,658,4900.0,0,0,1,0,0,0,0,0,0,1.1734693877551021
46579,658,2500.0,0,0,1,0,0,0,0,0,0,1.2
46580,664,3800.0,0,0,1,0,0,0,0,0,0,1.0
46581,664,3800.0,0,0,1,0,0,0,0,0,0,1.0
46582,667,2500.0,0,0,1,0,0,0,0,0,0,1.0
46583,667,2500.0,0,0,1,0,0,0,0,0,0,1.0
46584,668,2000.0,0,0,1,0,0,0,0,0,0,1.0
46585,668,4300.0,0,0,1,0,0,0,0,0,0,1.0465116279069768
46586,668,2000.0,0,0,1,0,0,0,0,0,0,1.0
46587,668,4300.0,0,0,1,0,0,0,0,0,0,1.0465116279069768
46588,675,2500.0,0,0,1,0,0,0,0,0,0,1.0
46589,675,2500.0,0,0,1,0,0,0,0,0,0,1.0
46590,677,7220.0,0,0,1,0,0,0,0,0,0,1.0
46591,677,2500.0,0,0,1,0,0,0,0,0,0,1.6
46592,677,7220.0,0,0,1,0,0,0,0,0,0,1.0
46593,677,2500.0,0,0,1,0,0,0,0,0,0,1.6
46594,678,3621.0,0,0,1,0,0,0,0,0,0,1.0
46595,678,3400.0,0,0,1,0,0,0,0,0,0,1.0
46596,678,3621.0,0,0,1,0,0,0,0,0,0,1.0
46597,678,3400.0,0,0,1,0,0,0,0,0,0,1.0
46598,680,2500.0,0,0,1,0,0,0,0,0,0,2.16
46599,680,2500.0,0,0,1,0,0,0,0,0,0,1.2
46600,680,2500.0,0,0,1,0,0,0,0,0,0,2.16
46601,680,2500.0,0,0,1,0,0,0,0,0,0,1.2
46602,684,4500.0,0,0,1,0,0,0,0,0,0,1.0
46603,684,4500.0,0,0,1,0,0,0,0,0,0,1.0
46604,685,2600.0,0,0,1,0,0,0,0,0,0,1.0
46605,685,5500.0,0,0,1,0,0,0,0,0,0,1.2181818181818183
46606,685,2500.0,0,0,1,0,0,0,0,0,0,1.0
46607,685,2600.0,0,0,1,0,0,0,0,0,0,1.0
46608,685,5500.0,0,0,1,0,0,0,0,0,0,1.2181818181818183
46609,685,2500.0,0,0,1,0,0,0,0,0,0,1.0
46610,687,4900.0,0,0,1,0,0,0,0,0,0,9.183673469387756
46611,687,5500.0,0,0,1,0,0,0,0,0,0,3.6363636363636362
46612,687,4900.0,0,0,1,0,0,0,0,0,0,9.183673469387756
46613,687,5500.0,0,0,1,0,0,0,0,0,0,3.6363636363636362
46614,691,5600.0,0,0,1,0,0,0,0,0,0,1.0535714285714286
46615,691,2500.0,0,0,1,0,0,0,0,0,0,1.0
